Action_1,ALX,0.140625,0.1254883,0.1103516,0.07714844,0.05664063,0.05615234,0.06103516,0.07128906,0.05957031,0.04345703,0.05126953,0.04541016,0.05175781,0.03710938,0.04101563,0.05029297,0.03173828,0.03759766,0.04931641,0.03564453,0.05517578,0.03125,0.01953125,0.01171875,0.002441406,0.01757813,0,-0.00390625,0.004394531,-0.008300781,-0.009277344,0.03417969,0.01220703,0.003417969,-0.004394531,0,0.005371094,-0.02050781,0,0.004394531,0.003417969,0.004394531,-0.005859375,0.005859375,0.0009765625,0,0,0
Action_1,ALY,-0.8481445,-0.8686523,-0.8881836,-0.8310547,-0.8574219,-0.8466797,-0.8901367,-0.8852539,-0.8662109,-0.8681641,-0.862793,-0.8803711,-0.8730469,-0.8720703,-0.8808594,-0.8613281,-0.8647461,-0.8652344,-0.9072266,-0.8779297,-0.8867188,-0.8603516,-0.8842773,-0.8544922,-0.8818359,-0.8935547,-0.8881836,-0.8999023,-0.8764648,-0.8862305,-0.8891602,-0.9174805,-0.8828125,-0.8828125,-0.8637695,-0.8935547,-0.8823242,-0.8823242,-0.8911133,-0.8769531,-0.8720703,-0.8852539,-0.8876953,-0.878418,-0.8774414,0,0,0
Action_1,ALZ,0.5185547,0.5229492,0.5415039,0.5146484,0.5068359,0.5322266,0.5283203,0.5336914,0.5302734,0.5327148,0.5395508,0.53125,0.5366211,0.5209961,0.5239258,0.5170898,0.5244141,0.5180664,0.519043,0.512207,0.5205078,0.5209961,0.503418,0.5185547,0.4956055,0.5180664,0.5058594,0.5092773,0.5117188,0.4985352,0.4936523,0.4921875,0.5117188,0.5131836,0.4897461,0.5361328,0.4990234,0.5092773,0.5141602,0.5073242,0.5151367,0.5083008,0.5107422,0.5,0.5146484,0,0,0
Action_1,ARX,0.2436523,0.2446289,0.2402344,0.2290039,0.2202148,0.2070313,0.2456055,0.2304688,0.2114258,0.1972656,0.2119141,0.2075195,0.2128906,0.2084961,0.1967773,0.2202148,0.2724609,0.2548828,0.203125,-0.2416992,-0.3730469,-0.28125,-0.2763672,0.06640625,-0.03515625,-0.04394531,-0.1630859,-0.1108398,-0.04833984,-0.008300781,0.03613281,-0.004882813,0.05029297,-0.009765625,0.05664063,-0.002441406,0.04345703,0.01757813,0.01464844,0.03515625,0.003417969,0.04589844,0.01660156,0.03613281,0.01367188,0,0,0
Action_1,ARY,0.8007813,0.8056641,0.8164063,0.8154297,0.8164063,0.8271484,0.840332,0.7983398,0.8173828,0.8120117,0.8178711,0.8266602,0.8422852,0.8481445,0.8325195,0.8374023,0.8862305,0.9624023,1.038086,0.96875,0.7207031,0.6523438,0.7099609,0.722168,0.8945313,0.9863281,0.96875,0.9472656,0.8803711,0.9101563,0.8735352,0.8583984,0.8881836,0.8081055,0.8447266,0.8574219,0.8310547,0.8452148,0.8276367,0.8442383,0.847168,0.8549805,0.831543,0.8466797,0.8461914,0,0,0
Action_1,ARZ,0.5766602,0.5751953,0.5786133,0.5649414,0.5610352,0.5537109,0.5712891,0.559082,0.565918,0.5712891,0.5654297,0.5556641,0.5507813,0.5532227,0.5361328,0.5395508,0.5341797,0.5859375,0.5483398,0.5302734,0.4331055,0.4838867,0.4145508,0.4873047,0.4912109,0.6875,0.5073242,0.5117188,0.496582,0.5175781,0.5239258,0.5688477,0.5864258,0.5610352,0.6157227,0.5595703,0.581543,0.5566406,0.5834961,0.5830078,0.5737305,0.5664063,0.5830078,0.5834961,0.5722656,0,0,0
Action_1,EMG0L,-3,-1,-3,-1,0,-2,-1,-6,0,-2,-1,-1,-1,-1,-1,-3,-1,1,-5,-2,-2,1,-3,-2,-5,1,2,-1,-1,-2,-3,-1,4,-4,-2,-1,-3,-3,-5,-5,-3,1,-2,-1,-2,0,0,0
Action_1,EMG1L,-3,-6,-2,0,-2,-3,-2,-1,-3,-3,-1,1,-3,0,-2,1,1,1,-5,2,1,-1,-2,-1,0,-3,0,2,-3,0,2,-1,1,0,-3,-4,-3,0,-1,-2,-5,-3,-2,-5,-1,0,0,0
Action_1,EMG2L,-2,0,-2,-2,-3,-3,-2,-1,1,-2,1,0,2,1,-1,1,-3,1,-4,-2,-3,-1,0,-1,0,0,-1,-1,-2,-2,2,-1,0,-3,0,-2,-2,-2,-6,-2,-1,-1,-1,0,0,0,0,0
Action_1,EMG3L,-1,0,5,-1,-2,-4,-2,-2,-4,-4,0,-1,-1,-1,-1,1,-3,-1,-2,-2,3,-3,-1,3,-1,-6,1,-3,-3,-4,1,0,-5,-3,-3,-2,0,2,-1,3,1,-3,-4,-3,-3,0,0,0
