Action_1,ALX,0.9438477,0.9516602,0.9545898,0.9545898,0.949707,0.956543,0.9550781,0.9487305,0.9619141,1.070313,1.193848,1.049805,0.6445313,0.3227539,0.3291016,0.2758789,0.4116211,0.3383789,0.2666016,0.2050781,0.1557617,0.1474609,0.1713867,0.2211914,0.1542969,0.128418,0.1464844,0.1464844,0.1464844,0.1464844,0.1464844,0.1464844,0.1464844,0.1464844,0.1464844,0.1464844,0.1464844,0.1464844,0.105957,0.2231445,0.1586914,0.2236328,0.2783203,0.1938477,0,0,0,0
Action_1,ALY,-0.2797852,-0.2524414,-0.2626953,-0.2646484,-0.2626953,-0.2363281,-0.2514648,-0.2568359,-0.2568359,-0.2260742,-0.2583008,-0.4824219,-0.6835938,-0.5170898,-0.5708008,-0.5756836,-0.7250977,-0.8115234,-0.7304688,-0.7460938,-0.7236328,-0.7993164,-0.7382813,-0.8066406,-0.7626953,-0.7729492,-0.7724609,-0.7724609,-0.7724609,-0.7724609,-0.7724609,-0.7724609,-0.7724609,-0.7724609,-0.7724609,-0.7724609,-0.7724609,-0.7724609,0.9272461,0.9990234,0.9936523,1.062988,0.9902344,0.9638672,0,0,0,0
Action_1,ALZ,0.1220703,0.1279297,0.1220703,0.1274414,0.1162109,0.1225586,0.121582,0.109375,0.1113281,0.006835938,0.1035156,0.4448242,0.4707031,0.4555664,0.4404297,0.5229492,0.6030273,0.5976563,0.5854492,0.6152344,0.5849609,0.6079102,0.5893555,0.6503906,0.6489258,0.6586914,0.6235352,0.6235352,0.6235352,0.6235352,0.6235352,0.6235352,0.6235352,0.6235352,0.6235352,0.6235352,0.6235352,0.6235352,0.3344727,0.4257813,0.3671875,0.3979492,0.4335938,0.3901367,0,0,0,0
Action_1,ARX,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.918457,0.1015625,0.06054688,0.1484375,0.1894531,0.2231445,0.1865234,0.2070313,0.2026367,0.1616211,0.1337891,0.09960938,0.1152344,0.1054688,0.1123047,0.1137695,0.1191406,0.1323242,0,0,0,0
Action_1,ARY,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,0.3100586,-0.71875,-0.7270508,-0.7460938,-0.7827148,-0.7963867,-0.7460938,-0.7744141,-0.7470703,-0.7709961,-0.7275391,-0.730957,-0.7460938,-0.7495117,-0.7407227,-0.7504883,-0.7573242,-0.7641602,0,0,0,0
Action_1,ARZ,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.1303711,0.6225586,0.5839844,0.6162109,0.6699219,0.6547852,0.6552734,0.668457,0.6591797,0.6538086,0.6425781,0.6484375,0.668457,0.6625977,0.6455078,0.6333008,0.6376953,0.6416016,0,0,0,0
Action_1,EMG0L,0,-1,-2,-1,-3,1,-2,-1,-1,-8,-2,5,1,-6,-3,4,-2,-1,1,-3,-5,0,-1,-1,1,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-1,2,2,-2,-1,-2,0,0,0,0
Action_1,EMG1L,5,2,0,-3,-1,2,-1,-1,0,0,1,-1,3,-2,-3,1,2,1,0,-3,1,0,-4,3,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0
Action_1,EMG2L,1,-4,1,-2,0,1,-2,-2,0,0,0,-15,2,-1,-13,10,0,5,0,3,2,-2,1,0,4,2,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-2,0,-1,5,-5,0,0,0,0
Action_1,EMG3L,-3,-1,-2,0,0,-1,0,-1,-4,-3,-10,3,-1,-5,-6,4,2,-7,-3,2,-6,0,4,-4,5,2,0,3,3,3,3,3,3,3,3,3,3,3,-2,2,4,5,4,-4,0,0,0,0
Action_1,EMG4L,0,1,-2,-1,-2,-1,-1,-2,-1,13,-7,1,-4,5,-3,3,5,-6,1,3,-10,2,-1,-9,-2,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,6,2,-5,0,0,0,0
Action_1,EMG5L,-2,-2,1,-1,-2,-1,-1,0,0,-3,-3,1,-4,5,2,2,-2,-2,2,-1,-3,1,2,-2,-2,-4,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-4,2,1,1,0,0,0,0
Action_1,EMG6L,-6,1,0,-1,-1,-1,3,0,-4,-6,-4,-6,0,-3,2,-5,2,-2,2,-2,-2,1,-3,-2,2,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-1,-1,0,14,0,0,0,0
Action_1,EMG7L,-5,2,-3,-3,3,-3,-1,4,-1,-3,-3,-4,0,3,2,-3,2,3,1,-1,-6,0,1,-3,0,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,1,2,2,-1,-1,0,0,0,0
Action_1,EMG0R,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,0,0,3,-3,2,-2,0,-3,-1,0,1,-1,-1,-5,1,-1,0,0,0,0
Action_1,EMG1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-4,-3,-1,-1,-1,-1,0,0,-1,2,1,-3,-1,0,0,0,0
Action_1,EMG2R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3,2,-1,1,-2,-1,-3,1,0,-1,-2,-2,0,2,2,-3,0,0,0,0
Action_1,EMG3R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,-6,1,12,-4,0,-4,-1,0,1,1,-4,-1,-6,-2,0,-1,0,0,0,0
Action_1,EMG4R,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3,-6,8,5,-2,1,-2,-2,-4,7,9,-5,0,-4,0,2,3,0,0,0,0
Action_1,EMG5R,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-3,-1,0,1,-2,0,0,-1,-1,-4,-2,2,0,0,-7,0,0,0,0
Action_1,EMG6R,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-4,3,-4,0,2,-2,-3,5,3,-1,4,-6,-3,4,-5,-3,-1,0,0,0,0
Action_1,EMG7R,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,5,-1,-2,-1,-1,1,-1,1,-1,-2,-2,-1,-2,-3,3,0,0,0,0,0
Action_1,GLX,0.25,-2.1875,1.3125,-0.3125,-1.9375,2.25,-3.125,0.4375,0.4375,2.125,-10.75,-43.1875,-20.625,-32.6875,-28.9375,-17.625,-20.375,-12.8125,2.75,-2.25,3,-4.1875,7,3.9375,2.5,14.375,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,5.875,16.1875,5.6875,7.125,4.3125,0.8125,0,0,0,0
Action_1,GLY,0.25,-2.1875,1.3125,-0.3125,-1.9375,2.25,-3.125,0.4375,0.4375,2.125,-10.75,-43.1875,-20.625,-32.6875,-28.9375,-17.625,-20.375,-12.8125,2.75,-2.25,3,-4.1875,7,3.9375,2.5,14.375,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,5.875,16.1875,5.6875,7.125,4.3125,0.8125,0,0,0,0
Action_1,GLZ,0.25,-2.1875,1.3125,-0.3125,-1.9375,2.25,-3.125,0.4375,0.4375,2.125,-10.75,-43.1875,-20.625,-32.6875,-28.9375,-17.625,-20.375,-12.8125,2.75,-2.25,3,-4.1875,7,3.9375,2.5,14.375,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,4.625,5.875,16.1875,5.6875,7.125,4.3125,0.8125,0,0,0,0
Action_1,GRX,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,-4.6875,-6.4375,-5.1875,3.9375,4.8125,6.25,7.0625,3.5625,4.6875,3,-0.25,-3.5,-0.9375,0.9375,-0.125,-4.6875,5.0625,0,0,0,0
Action_1,GRY,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,-4.6875,-6.4375,-5.1875,3.9375,4.8125,6.25,7.0625,3.5625,4.6875,3,-0.25,-3.5,-0.9375,0.9375,-0.125,-4.6875,5.0625,0,0,0,0
Action_1,GRZ,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,-4.6875,-6.4375,-5.1875,3.9375,4.8125,6.25,7.0625,3.5625,4.6875,3,-0.25,-3.5,-0.9375,0.9375,-0.125,-4.6875,5.0625,0,0,0,0
Action_1,ORL,3.212959,3.194779,3.172357,3.15095,3.13248,3.11246,3.105998,3.103441,3.104801,3.157943,3.343735,3.486843,3.5359,3.564031,3.552444,3.557218,3.535942,3.534925,3.551065,3.554721,3.572488,3.567392,3.577316,3.574727,3.590789,3.607656,3.615593,3.615593,3.615593,3.615593,3.615593,3.615593,3.615593,3.615593,3.615593,3.615593,3.615593,3.615593,7.014688,7.03391,7.041504,7.053632,7.046592,7.043159,0,0,0,0
Action_1,OPL,2.974556,2.969627,2.964882,2.960306,2.956315,2.953626,2.952123,2.950992,2.951005,2.975366,3.081683,3.307041,3.717631,4.003189,4.150704,4.341163,4.411884,4.518674,4.578264,4.600739,4.683545,4.701948,4.724767,4.716961,4.723143,4.748795,4.768921,4.768921,4.768921,4.768921,4.768921,4.768921,4.768921,4.768921,4.768921,4.768921,4.768921,4.768921,4.774298,4.736122,4.733293,4.791105,4.882126,5.002488,0,0,0,0
Action_1,OYL,5.268548,5.287091,5.311131,5.33301,5.350624,5.376069,5.381073,5.383119,5.38175,5.330974,5.135641,4.909528,4.735181,4.638942,4.592193,4.495997,4.443682,4.373224,4.325979,4.311118,4.255455,4.25896,4.295474,4.322745,4.335505,4.336493,4.334448,4.334448,4.334448,4.334448,4.334448,4.334448,4.334448,4.334448,4.334448,4.334448,4.334448,4.334448,4.858392,4.833068,4.811811,4.777201,4.767383,4.777797,0,0,0,0
Action_1,ORR,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,6.991993,3.619346,3.609632,3.601708,3.600596,3.596478,3.606242,3.608201,3.618742,3.62232,3.627136,3.629359,3.626866,3.628202,3.632969,3.633881,3.629897,3.62903,0,0,0,0
Action_1,OPR,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,3.048754,4.805911,4.789908,4.729233,4.677531,4.654551,4.67525,4.719135,4.756454,4.778862,4.795113,4.810247,4.803329,4.803329,4.805514,4.798404,4.780737,4.756012,0,0,0,0
Action_1,OYR,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,7.28897,4.284416,4.247045,4.234487,4.254722,4.29964,4.329566,4.366596,4.387148,4.394706,4.396455,4.384662,4.364212,4.350627,4.323592,4.306074,4.296155,4.293635,0,0,0,0
Action_2,ALX,-0.02636719,-0.002441406,0.02246094,0.01806641,0.02001953,0.01855469,0.01367188,0.00390625,-0.002929688,-0.006347656,-0.02050781,-0.02783203,-0.08154297,-0.1577148,-0.08007813,0.1220703,0.296875,0.2646484,0.02148438,-0.1030273,-0.3325195,-0.4375,-0.3256836,-0.3037109,-0.203125,-0.1679688,-0.1713867,-0.1850586,-0.1503906,-0.1611328,-0.1586914,-0.1459961,-0.1508789,-0.1547852,-0.1376953,-0.1376953,-0.1381836,-0.1328125,-0.1225586,-0.1254883,-0.1254883,-0.1225586,-0.1074219,-0.1157227,0,0,0,0
Action_2,ALY,0.862793,0.8413086,0.8637695,0.887207,0.8740234,0.8666992,0.8662109,0.855957,0.8520508,0.8564453,0.8671875,0.8618164,0.8339844,0.9047852,1.037598,1.20752,1.185059,0.972168,0.7124023,0.640625,0.6826172,0.90625,0.9926758,1.004395,0.9414063,0.90625,0.8920898,0.8647461,0.9052734,0.8823242,0.8994141,0.8808594,0.8828125,0.8891602,0.8857422,0.8891602,0.8798828,0.8842773,0.8769531,0.8647461,0.8808594,0.8681641,0.8837891,0.8764648,0,0,0,0
Action_2,ALZ,0.5229492,0.5068359,0.5385742,0.5327148,0.5205078,0.5180664,0.5214844,0.5263672,0.5283203,0.5244141,0.5146484,0.5205078,0.4648438,0.4301758,0.4223633,0.5058594,0.5874023,0.4707031,0.4018555,0.3344727,0.3149414,0.3540039,0.3994141,0.4257813,0.4277344,0.4423828,0.4692383,0.4516602,0.4521484,0.4887695,0.487793,0.4697266,0.4833984,0.4902344,0.4868164,0.4897461,0.46875,0.4775391,0.4794922,0.4868164,0.496582,0.4790039,0.484375,0.4980469,0,0,0,0
Action_2,ARX,0.06982422,0.07128906,0.08105469,0.08740234,0.06884766,0.07470703,0.07519531,0.07958984,0.09375,0.09960938,0.08496094,0.08007813,0.07373047,0.06054688,0.03857422,0.04052734,0.06982422,0.07421875,0.06835938,0.078125,0.07617188,0.06738281,0.03076172,0.046875,0.03466797,0.05566406,0.06201172,0.0546875,0.05078125,0.05957031,0.06005859,0.05029297,0.0546875,0.04980469,0.05712891,0.05566406,0.05810547,0.05761719,0.06494141,0.06591797,0.06201172,0.06640625,0.06445313,0.06787109,0,0,0,0
Action_2,ARY,-0.7392578,-0.7290039,-0.7324219,-0.7348633,-0.7368164,-0.7397461,-0.7348633,-0.7275391,-0.7353516,-0.7382813,-0.7412109,-0.7412109,-0.7387695,-0.7373047,-0.7055664,-0.7133789,-0.7226563,-0.7446289,-0.7485352,-0.7382813,-0.7480469,-0.7373047,-0.7338867,-0.706543,-0.7387695,-0.7397461,-0.7446289,-0.7348633,-0.7436523,-0.7319336,-0.7495117,-0.7412109,-0.7368164,-0.730957,-0.7333984,-0.7485352,-0.7285156,-0.7368164,-0.7387695,-0.7353516,-0.7421875,-0.7475586,-0.7392578,-0.7246094,0,0,0,0
Action_2,ARZ,0.699707,0.6835938,0.6899414,0.6923828,0.6875,0.6894531,0.6889648,0.6860352,0.7016602,0.703125,0.6884766,0.6962891,0.7109375,0.675293,0.6855469,0.6977539,0.6904297,0.7050781,0.706543,0.6933594,0.7060547,0.7001953,0.6923828,0.6875,0.703125,0.6962891,0.6918945,0.6948242,0.6958008,0.6914063,0.6958008,0.6875,0.6914063,0.6899414,0.6967773,0.6904297,0.6865234,0.6884766,0.6928711,0.6884766,0.6875,0.6928711,0.6899414,0.6855469,0,0,0,0
Action_2,EMG0L,-1,-2,2,4,-2,1,-3,-1,0,-2,-1,0,-3,1,-5,2,3,4,-3,-7,-4,-4,-3,1,3,-3,-2,-1,2,0,-2,-1,0,-3,1,3,-3,4,-1,0,0,-3,-2,-4,0,0,0,0
Action_2,EMG1L,2,1,-2,2,-2,0,0,0,0,2,1,-3,-9,8,-6,1,0,0,-5,-8,-1,-11,0,1,0,-11,4,1,-3,0,-3,2,1,-4,-3,3,-4,1,-1,2,0,-3,1,-1,0,0,0,0
Action_2,EMG2L,0,-3,-2,4,1,-2,3,-4,-3,4,-2,3,-3,3,6,0,-3,-2,-7,3,-4,-1,1,5,7,10,5,-1,-3,-3,-2,-2,-3,1,-2,-2,-2,-2,1,-1,-1,-1,0,-4,0,0,0,0
Action_2,EMG3L,-2,0,-4,3,-2,-1,5,-1,-1,3,3,2,5,1,5,-1,-13,10,0,8,-3,1,4,2,1,3,5,-8,-4,-6,0,0,-4,6,-4,-5,-2,-2,4,2,-5,1,-1,0,0,0,0,0
Action_2,EMG4L,-4,1,-5,0,-7,0,2,0,-2,5,6,-3,-2,-5,2,3,-13,6,7,0,0,-10,-5,-4,-8,1,-8,-17,3,-8,0,0,-8,5,-6,-5,-2,-5,3,-2,-2,2,-3,-1,0,0,0,0
Action_2,EMG5L,-17,0,-1,3,-13,-3,-3,3,-1,-9,5,-12,12,-7,4,2,-8,1,-2,-2,-3,3,-5,8,-11,1,-3,-21,7,-8,3,9,-9,6,-5,8,-1,7,7,2,1,0,-5,1,0,0,0,0
Action_2,EMG6L,-6,-1,-6,1,-1,-4,1,-6,-3,-3,-4,-15,-8,10,-6,2,-2,-9,-4,-8,-1,2,-3,0,0,7,-23,-1,4,-8,-3,-1,-11,-7,-1,11,-2,-1,0,2,-1,-7,-8,-2,0,0,0,0
Action_2,EMG7L,0,-2,0,2,1,1,-3,0,-1,2,1,5,5,-5,0,-1,-1,-1,0,-2,-2,0,6,3,-1,5,-3,1,1,-4,9,-3,1,-3,1,1,0,1,-1,-2,1,-1,0,-1,0,0,0,0
Action_2,EMG0R,2,-2,0,-1,-1,-1,-3,-1,-2,-3,-4,1,1,-3,0,2,-2,1,0,-2,0,-2,-1,-1,0,0,-1,-2,-3,0,-1,-4,0,0,-3,1,-1,-1,-1,1,-1,1,1,2,0,0,0,0
Action_2,EMG1R,1,-3,0,-3,0,-3,-3,1,-3,1,-3,0,-1,-3,-2,0,-3,-1,-3,-3,0,-1,0,-3,2,0,1,0,-3,0,-2,0,-3,1,-1,0,-1,0,1,0,0,1,-3,0,0,0,0,0
Action_2,EMG2R,0,-2,0,-2,-3,-1,-4,1,-1,-2,-1,-6,-1,0,1,-4,0,-2,3,1,-4,0,-4,-2,-2,-2,1,-2,-1,-1,0,2,-2,3,0,-1,1,-1,-4,-1,-1,-2,0,-4,0,0,0,0
Action_2,EMG3R,-1,2,-4,-4,0,-3,-1,-3,-6,4,-1,-2,-1,-8,4,4,-1,3,4,-1,-3,-1,-6,-4,0,-2,9,-3,1,-7,-3,1,1,1,1,-1,-2,-4,-4,-3,-3,-1,2,-3,0,0,0,0
Action_2,EMG4R,4,5,3,-5,5,-1,2,-3,0,2,-7,1,-5,-3,1,6,1,6,11,6,-3,1,-4,-2,-8,-3,5,-7,8,-4,-1,-1,-1,-3,4,-11,-2,-4,-1,-2,-3,3,-2,-2,0,0,0,0
Action_2,EMG5R,1,3,-4,0,-3,-4,1,-3,1,1,-4,-2,-2,-2,-4,2,-1,-1,0,-1,-2,-4,-4,-3,-4,1,-4,-2,-5,1,-2,-2,-1,2,-1,-1,-2,-1,0,-1,-1,2,-3,1,0,0,0,0
